"Date","Price","Open","High","Low","Vol.","Change %"
"04/10/2015","21.703","21.575","21.725","21.550","0.97K","-0.63%"
"04/09/2015","21.841","21.860","21.975","21.775","3.92K","0.92%"
"04/08/2015","21.641","21.600","21.725","21.600","1.89K","0.71%"
"04/07/2015","21.488","21.400","21.550","21.195","2.02K","-1.78%"
"04/02/2015","21.877","22.325","22.400","21.700","5.40K","-0.25%"
"04/01/2015","21.931","21.800","22.000","21.600","1.81K","1.69%"
"03/31/2015","21.567","21.550","21.575","21.200","0.78K","-0.95%"
"03/30/2015","21.773","21.800","21.875","21.700","3.56K","-0.17%"
"03/27/2015","21.809","21.650","22.220","21.585","6.11K","0.47%"
"03/26/2015","21.707","21.180","21.875","21.180","3.07K","2.82%"
"03/25/2015","21.111","21.275","21.275","21.050","3.59K","-0.35%"
"03/24/2015","21.186","21.175","21.215","21.000","3.83K","1.21%"
"03/23/2015","20.932","20.800","21.000","20.700","6.37K","-0.64%"
"03/20/2015","21.067","20.975","21.050","20.800","4.97K","-0.80%"
"03/19/2015","21.237","21.260","21.325","21.100","3.28K","-0.32%"
"03/18/2015","21.306","21.250","21.600","21.200","3.54K","0.76%"
"03/17/2015","21.145","21.150","21.300","21.100","1.23K","-1.03%"
"03/16/2015","21.365","21.800","21.850","21.325","1.81K","-1.22%"
"03/13/2015","21.628","21.825","21.825","21.525","2.77K","-1.13%"
"03/12/2015","21.876","22.195","22.300","21.700","1.86K","-1.10%"
"03/11/2015","22.120","21.725","22.175","21.675","1.90K","2.47%"
"03/10/2015","21.586","21.400","21.750","21.250","4.28K","-0.41%"
"03/09/2015","21.674","21.400","21.700","21.330","2.88K","3.21%"
"03/06/2015","20.999","20.800","21.300","20.600","4.31K","-2.03%"
"03/05/2015","21.434","22.300","22.450","21.100","5.50K","-3.13%"
"03/04/2015","22.127","21.850","22.385","21.755","2.49K","1.03%"
"03/03/2015","21.902","21.875","22.100","21.795","2.52K","-2.22%"
"03/02/2015","22.400","22.365","22.885","22.285","1.85K","-2.85%"
"02/27/2015","23.056","23.180","23.215","22.900","1.70K","-2.95%"
"02/26/2015","23.756","24.060","24.125","23.500","6.23K","3.22%"
"02/25/2015","23.016","22.300","23.250","22.300","11.14K","3.17%"
"02/24/2015","22.308","21.790","22.575","21.790","3.30K","1.97%"
"02/23/2015","21.877","21.850","21.925","21.750","3.00K","-1.47%"
"02/20/2015","22.203","22.000","22.280","22.000","12.26K","1.49%"
"02/19/2015","21.877","22.435","22.475","21.800","2.11K","-3.43%"
"02/18/2015","22.654","22.750","23.000","22.555","2.15K","-0.13%"
"02/17/2015","22.684","22.320","22.700","22.320","2.47K","-0.54%"
"02/16/2015","22.807","23.075","23.180","22.700","5.54K","-3.15%"
"02/13/2015","23.550","24.090","24.250","23.440","5.61K","-2.29%"
"02/12/2015","24.102","23.050","24.350","23.000","6.98K","5.35%"
"02/11/2015","22.878","22.405","23.350","22.350","4.37K","2.39%"
"02/10/2015","22.344","22.500","23.150","21.975","5.22K","3.44%"
"02/09/2015","21.601","20.685","22.200","20.640","3.39K","2.82%"
"02/06/2015","21.009","21.330","21.350","20.975","1.98K","-1.71%"
"02/05/2015","21.374","20.380","21.400","20.325","2.45K","4.74%"
"02/04/2015","20.406","20.350","20.450","20.200","2.26K","1.46%"
"02/03/2015","20.112","20.325","20.325","20.050","3.19K","-0.86%"
"02/02/2015","20.287","20.365","20.700","20.300","2.76K","0.11%"
"01/30/2015","20.265","20.470","20.600","20.130","2.55K","-2.10%"
"01/29/2015","20.700","20.675","20.850","20.600","7.82K","2.40%"
"01/28/2015","20.214","20.170","20.250","20.025","4.72K","1.48%"
"01/27/2015","19.919","19.790","19.970","19.700","19.09K","1.57%"
"01/26/2015","19.612","19.810","19.900","19.500","4.19K","0.74%"
"01/23/2015","19.467","19.650","19.740","19.400","7.87K","-0.42%"
"01/22/2015","19.549","19.300","19.675","19.250","3.14K","0.12%"
"01/21/2015","19.525","19.500","19.600","19.425","7.02K","1.43%"
"01/20/2015","19.249","19.000","19.395","19.000","3.19K","-0.13%"
"01/19/2015","19.275","19.300","19.475","19.175","3.52K","-2.75%"
"01/16/2015","19.820","20.175","20.175","19.700","3.86K","-2.12%"
"01/15/2015","20.250","20.500","20.500","20.000","3.59K","-1.66%"
"01/14/2015","20.592","20.700","20.800","20.425","5.01K","0.69%"
"01/13/2015","20.451","20.200","20.450","20.050","4.58K","3.50%"
"01/12/2015","19.760","19.800","19.950","19.650","2.25K","1.02%"
"01/09/2015","19.560","19.825","19.925","19.470","1.35K","-0.16%"
"01/08/2015","19.591","19.650","20.050","19.425","3.56K","-0.02%"
"01/07/2015","19.594","19.150","19.675","19.050","2.40K","0.29%"
"01/06/2015","19.538","20.300","20.350","19.415","2.63K","-3.01%"
"01/05/2015","20.145","20.050","20.250","20.050","1.74K","-1.48%"
"01/02/2015","20.448","21.275","21.275","20.375","1.25K","-3.98%"
"12/31/2014","21.296","21.275","21.375","21.275","0.11K","0.41%"
"12/30/2014","21.208","21.250","21.250","21.150","2.00K","-2.15%"
"12/29/2014","21.673","21.900","21.900","21.550","1.87K","-4.08%"
"12/24/2014","22.595","22.500","22.725","22.500","0.98K","1.11%"
"12/23/2014","22.348","22.300","22.440","22.300","1.21K","0.69%"
"12/22/2014","22.194","22.300","22.300","22.085","1.31K","-0.84%"
"12/19/2014","22.382","22.550","22.600","22.355","2.70K","-1.26%"
"12/18/2014","22.667","22.550","22.875","22.550","1.28K","1.13%"
"12/17/2014","22.414","22.800","22.850","22.370","1.22K","-0.25%"
"12/16/2014","22.471","22.400","22.550","22.300","3.06K","0.51%"
"12/15/2014","22.358","22.550","22.575","22.250","2.14K","-1.65%"
"12/12/2014","22.734","22.730","22.800","22.705","2.09K","-0.25%"
"12/11/2014","22.792","22.800","22.825","22.680","1.31K","-1.36%"
"12/10/2014","23.106","23.375","23.375","22.850","1.44K","-0.15%"
"12/09/2014","23.141","22.850","23.250","22.800","1.15K","0.50%"
"12/08/2014","23.027","23.000","23.150","23.000","2.11K","-1.15%"
"12/05/2014","23.296","23.250","23.400","23.200","1.09K","-0.73%"
"12/04/2014","23.468","23.300","23.500","23.300","1.02K","-0.84%"
"12/03/2014","23.667","23.500","23.700","23.450","1.09K","-0.31%"
"12/02/2014","23.740","23.850","23.850","23.550","1.54K","-1.17%"
"12/01/2014","24.020","24.050","24.225","23.985","1.69K","-0.77%"
"11/28/2014","24.207","24.550","24.600","24.175","0.37K","-0.62%"
"11/27/2014","24.358","24.350","24.750","24.300","2.58K","-0.78%"
"11/26/2014","24.550","25.100","25.150","24.350","6.04K","-0.37%"
"11/25/2014","24.642","24.050","24.775","24.050","2.69K","3.60%"
"11/24/2014","23.786","23.750","23.950","23.750","3.86K","1.68%"
"11/21/2014","23.394","23.095","23.400","22.975","2.19K","1.37%"
"11/20/2014","23.078","23.000","23.200","22.975","2.33K","0.79%"
"11/19/2014","22.897","22.700","22.900","22.675","2.92K","0.36%"
"11/18/2014","22.815","22.600","22.875","22.600","2.58K","0.11%"
"11/17/2014","22.791","22.750","22.850","22.575","4.41K","2.31%"
"11/14/2014","22.276","22.400","22.425","22.275","0.85K","-1.11%"
"11/13/2014","22.525","22.700","22.725","22.510","1.38K","-1.78%"
"11/12/2014","22.933","23.100","23.100","22.830","3.42K","-0.03%"
"11/11/2014","22.941","23.000","23.050","22.860","5.62K","-1.43%"
"11/10/2014","23.274","23.400","23.400","23.200","4.14K","0.23%"
"11/07/2014","23.221","23.000","23.300","22.975","3.37K","1.57%"
"11/06/2014","22.861","22.800","22.925","22.800","2.53K","0.29%"
"11/05/2014","22.796","22.750","22.825","22.675","2.06K","-0.17%"
"11/04/2014","22.835","22.900","23.025","22.800","3.29K","-1.57%"
"11/03/2014","23.200","22.990","23.350","22.990","1.27K","1.52%"
"10/31/2014","22.852","23.200","23.200","22.800","1.22K","1.88%"
"10/30/2014","22.431","22.775","22.775","22.425","0.77K","-1.83%"
"10/29/2014","22.848","22.800","22.925","22.700","3.76K","0.74%"
"10/28/2014","22.681","22.575","22.725","22.450","5.91K","1.48%"
"10/27/2014","22.351","22.325","22.425","22.275","4.04K","-0.64%"
"10/24/2014","22.496","22.400","22.450","22.350","0.99K","-0.35%"
"10/23/2014","22.576","22.800","22.850","22.575","1.47K","-0.78%"
"10/22/2014","22.753","22.550","22.850","22.475","2.00K","1.22%"
"10/21/2014","22.478","22.500","22.625","22.375","2.73K","0.09%"
"10/20/2014","22.458","22.300","22.500","22.200","2.14K","-0.74%"
"10/17/2014","22.626","22.850","22.950","22.600","1.73K","-1.39%"
"10/16/2014","22.944","22.550","23.000","22.500","3.32K","1.52%"
"10/15/2014","22.600","22.650","22.675","22.525","1.87K","-0.51%"
"10/14/2014","22.716","22.875","22.900","22.650","2.39K","0.11%"
"10/13/2014","22.690","22.800","22.900","22.625","1.59K","-2.00%"
"10/10/2014","23.153","23.625","23.625","23.050","1.61K","-1.27%"
"10/09/2014","23.450","23.900","23.900","23.400","2.27K","-0.09%"
"10/08/2014","23.470","23.300","23.600","23.275","1.62K","1.04%"
"10/07/2014","23.228","23.325","23.450","23.200","1.70K","-0.31%"
"10/06/2014","23.301","23.380","23.450","23.250","1.12K","-1.05%"
"10/03/2014","23.548","23.700","23.850","23.500","1.33K","-1.88%"
"10/02/2014","23.999","24.400","24.400","24.000","0.88K","-2.02%"
"10/01/2014","24.493","24.450","24.600","24.250","4.09K","1.77%"
"09/30/2014","24.067","24.050","24.400","24.050","2.56K","8.75%"
"09/29/2014","22.131","21.700","22.250","21.700","3.34K","0.58%"
"09/26/2014","22.003","22.475","22.600","21.800","1.76K","-0.99%"
"09/25/2014","22.222","22.075","22.275","21.925","4.03K","1.89%"
"09/24/2014","21.810","21.400","21.900","21.375","4.06K","0.97%"
"09/23/2014","21.601","22.125","22.125","21.525","2.96K","-2.13%"
"09/22/2014","22.071","22.200","22.250","22.000","1.42K","-0.87%"
"09/19/2014","22.264","22.100","22.400","22.100","0.59K","-0.04%"
"09/18/2014","22.272","22.150","22.400","22.150","4.89K","1.31%"
"09/17/2014","21.984","21.925","22.075","21.900","6.52K","0.15%"
"09/16/2014","21.951","22.100","22.400","21.850","2.60K","-0.65%"
"09/15/2014","22.095","22.000","22.200","21.975","2.98K","3.23%"
"09/12/2014","21.404","21.375","21.625","21.375","0.74K","-0.64%"
"09/11/2014","21.542","21.650","21.800","21.375","2.24K","0.67%"
"09/10/2014","21.398","21.000","21.500","21.000","1.52K","0.52%"
"09/09/2014","21.287","21.650","21.650","21.225","3.61K","-1.65%"
"09/08/2014","21.645","21.600","21.700","21.425","1.40K","-0.76%"
"09/05/2014","21.810","21.725","22.050","21.700","1.51K","-0.94%"
"09/04/2014","22.018","21.950","22.425","21.925","2.17K","1.46%"
"09/03/2014","21.701","21.600","21.800","21.000","2.29K","-1.89%"
"09/02/2014","22.118","22.825","22.850","21.950","1.38K","-3.02%"
"09/01/2014","22.807","22.500","22.900","22.350","0.95K","3.53%"
"08/29/2014","22.030","21.475","22.100","21.340","0.52K","15.88%"
"08/28/2014","19.011","18.550","19.300","18.350","0.52K","5.16%"
"08/27/2014","18.078","17.750","18.150","17.675","1.51K","0.10%"
"08/26/2014","18.060","18.500","18.625","17.925","1.14K","-1.31%"
"08/25/2014","18.300","17.975","18.350","17.975","","1.63%"
"08/22/2014","18.007","17.400","18.300","17.400","4.43K","4.13%"
"08/21/2014","17.293","17.150","17.300","17.050","2.04K","-0.10%"
"08/20/2014","17.311","17.700","17.750","17.290","1.59K","-3.50%"
"08/19/2014","17.938","18.250","18.300","17.925","1.22K","-1.72%"
"08/18/2014","18.252","18.600","18.625","18.150","1.22K","-4.10%"
"08/15/2014","19.032","18.625","19.150","18.500","0.38K","3.39%"
"08/14/2014","18.408","18.325","18.450","18.300","0.46K","2.48%"
"08/13/2014","17.963","17.975","18.050","17.850","0.56K","0.74%"
"08/12/2014","17.831","17.800","18.150","17.800","0.40K","-0.86%"
"08/11/2014","17.986","18.350","18.425","17.950","0.75K","-1.52%"
"08/08/2014","18.264","17.850","18.600","17.750","0.44K","-0.31%"
"08/07/2014","18.320","18.000","18.350","18.000","0.19K","0.70%"
"08/06/2014","18.193","17.850","18.250","17.850","1.65K","3.42%"
"08/05/2014","17.592","17.450","17.575","17.450","0.76K","0.59%"
"08/04/2014","17.489","17.300","17.500","17.250","1.26K","-2.94%"
"08/01/2014","18.018","18.300","18.575","17.975","1.14K","-2.75%"
"07/31/2014","18.528","18.375","18.450","18.275","0.26K","5.45%"
"07/30/2014","17.570","17.700","18.000","17.575","0.78K","-3.01%"
"07/29/2014","18.116","18.850","18.950","18.075","1.63K","-3.88%"
"07/28/2014","18.847","17.900","18.800","17.500","0.66K","3.73%"
"07/25/2014","18.169","17.350","18.275","17.350","2.28K","6.18%"
"07/24/2014","17.111","16.750","17.200","16.700","1.67K","2.60%"
"07/23/2014","16.678","16.400","16.750","16.350","1.97K","2.32%"
"07/22/2014","16.300","16.200","16.375","16.200","0.65K","-0.13%"
"07/21/2014","16.322","16.425","16.425","16.300","0.98K","-2.78%"
"07/18/2014","16.789","16.800","17.000","16.500","0.57K","1.70%"
"07/17/2014","16.508","16.250","17.000","16.250","0.42K","2.82%"
"07/16/2014","16.056","16.050","16.300","16.000","0.41K","0.99%"
"07/15/2014","15.899","15.600","16.050","15.575","0.82K","-1.09%"
"07/14/2014","16.075","15.600","16.150","15.600","0.63K","4.59%"
"07/11/2014","15.369","15.350","15.375","15.350","0.20K","-0.30%"
"07/10/2014","15.415","15.350","15.450","15.350","0.27K","-0.55%"
"07/09/2014","15.500","16.000","16.000","15.425","0.27K","-0.81%"
"07/08/2014","15.626","15.475","15.775","15.475","0.50K","1.11%"
"07/07/2014","15.454","15.500","15.650","15.410","0.42K","-2.48%"
"07/04/2014","15.847","16.075","16.075","15.900","0.58K","-3.84%"
"07/03/2014","16.479","16.675","16.700","16.300","0.24K","-1.39%"
"07/02/2014","16.712","16.700","16.800","16.650","0.84K","-0.98%"
"07/01/2014","16.878","17.100","17.100","16.875","0.56K","-2.39%"
"06/30/2014","17.291","17.725","17.725","17.725","0.02K","0.41%"
"06/27/2014","17.220","17.200","17.225","17.150","1.61K","0.09%"
"06/26/2014","17.205","17.200","17.250","17.175","0.66K","-0.98%"
"06/25/2014","17.375","17.250","17.400","17.250","0.73K","0.28%"
"06/24/2014","17.327","17.100","17.400","17.100","0.85K","0.28%"
"06/23/2014","17.278","17.250","17.325","17.225","0.88K","-1.05%"
"06/20/2014","17.462","17.325","17.650","17.275","2.51K","0.37%"
"06/19/2014","17.398","17.200","17.475","17.200","0.59K","-0.53%"
"06/18/2014","17.491","17.400","17.600","17.400","0.50K","-1.49%"
"06/17/2014","17.756","17.850","18.000","17.425","0.76K","-3.44%"
"06/16/2014","18.389","19.000","19.000","18.400","0.23K","1.16%"
"06/13/2014","18.179","17.775","18.200","17.750","0.38K","4.21%"
"06/12/2014","17.445","17.500","17.850","17.400","0.52K","0.43%"
"06/11/2014","17.371","17.200","17.400","17.150","0.54K","0.79%"
"06/10/2014","17.235","17.550","17.625","17.200","0.98K","-0.39%"
"06/09/2014","17.303","16.700","17.250","16.700","0.20K","2.14%"
"06/06/2014","16.940","17.000","17.050","16.900","2.03K","-2.71%"
"06/05/2014","17.411","17.400","17.550","17.400","0.33K","-1.39%"
"06/04/2014","17.656","18.050","18.050","17.625","0.47K","-3.15%"
"06/03/2014","18.231","18.350","18.350","18.200","0.34K","-0.50%"
"06/02/2014","18.322","18.600","18.600","18.300","0.63K","-3.68%"
"05/30/2014","19.022","19.022","19.022","19.022","","1.09%"
"05/29/2014","18.817","18.900","18.900","18.800","0.05K","-0.41%"
"05/28/2014","18.894","19.250","19.250","19.050","0.40K","-1.59%"
"05/27/2014","19.200","19.225","19.275","19.225","0.12K","-2.01%"
"05/26/2014","19.593","19.550","19.550","19.550","0.03K","0.00%"
"05/23/2014","19.593","19.600","19.650","19.550","0.23K","0.64%"
"05/22/2014","19.469","19.550","19.625","19.500","0.38K","-0.12%"
"05/21/2014","19.492","19.450","19.600","19.450","0.50K","0.69%"
"05/20/2014","19.359","19.300","19.400","19.250","0.17K","0.13%"
"05/19/2014","19.333","19.300","19.400","19.300","0.41K","0.14%"
"05/16/2014","19.306","19.300","19.375","19.275","0.41K","-1.41%"
"05/15/2014","19.582","19.500","19.650","19.425","0.56K","-0.08%"
"05/14/2014","19.597","19.500","19.675","19.400","0.87K","-0.77%"
"05/13/2014","19.750","19.800","19.900","19.750","0.55K","-0.72%"
"05/12/2014","19.894","19.500","19.900","19.450","0.34K","0.24%"
"05/09/2014","19.846","19.700","20.050","19.700","0.72K","1.02%"
"05/08/2014","19.645","19.350","19.650","19.350","0.40K","2.97%"
"05/07/2014","19.079","19.275","19.350","19.075","0.50K","-2.36%"
"05/06/2014","19.541","19.800","19.850","19.450","0.64K","-3.02%"
"05/05/2014","20.150","20.450","20.450","20.235","0.12K","0.22%"
"05/02/2014","20.105","19.750","20.150","19.700","1.00K","3.12%"
"05/01/2014","19.497","19.600","19.600","19.450","0.14K","-1.05%"
"04/30/2014","19.704","19.850","19.925","19.750","0.20K","0.66%"
"04/29/2014","19.575","19.500","19.660","19.500","2.10K","-1.96%"
"04/28/2014","19.967","20.100","20.200","19.825","1.66K","-0.16%"
"04/25/2014","19.998","19.975","20.150","19.700","1.88K","-0.21%"
"04/24/2014","20.040","20.225","20.225","19.850","1.80K","-0.27%"
"04/23/2014","20.095","20.250","20.250","20.000","1.20K","-0.94%"
"04/22/2014","20.285","20.850","20.900","20.300","0.58K","-3.28%"
"04/17/2014","20.973","21.500","21.500","20.800","1.48K","-3.67%"
"04/16/2014","21.771","21.675","21.850","21.625","1.50K","0.35%"
"04/15/2014","21.694","21.700","21.725","21.450","0.84K","-0.61%"
"04/14/2014","21.828","22.050","22.050","21.800","0.57K","2.11%"
"04/11/2014","21.377","21.300","21.550","21.250","0.74K","1.22%"
"04/10/2014","21.120","20.925","21.150","20.775","0.89K","0.19%"
"04/09/2014","21.080","21.150","21.650","20.950","0.84K","1.71%"
"04/08/2014","20.725","21.150","21.750","20.625","0.41K","-1.43%"
"04/07/2014","21.025","20.450","21.150","20.450","0.44K","5.01%"
"04/04/2014","20.022","19.825","20.100","19.750","0.45K","0.05%"
"04/03/2014","20.011","19.800","20.050","19.800","0.32K","0.05%"
"04/02/2014","20.001","20.200","20.200","19.825","0.54K","-3.98%"
"04/01/2014","20.831","21.250","21.250","20.675","0.33K","-1.59%"
"03/31/2014","21.168","21.300","21.350","21.025","0.08K","-2.11%"
"03/28/2014","21.624","21.800","21.800","21.600","0.44K","-1.48%"
"03/27/2014","21.949","22.025","22.025","21.925","0.94K","-1.18%"
"03/26/2014","22.211","22.050","22.300","21.950","0.96K","0.70%"
"03/25/2014","22.056","22.050","22.175","22.000","1.01K","-0.60%"
"03/24/2014","22.189","22.150","22.250","22.125","0.46K","-1.61%"
"03/21/2014","22.553","22.800","22.875","22.550","0.33K","-0.85%"
"03/20/2014","22.747","22.800","22.800","22.675","0.92K","-0.82%"
"03/19/2014","22.934","22.975","23.050","22.900","0.49K","-1.87%"
"03/18/2014","23.371","23.325","23.375","23.250","0.33K","-0.68%"
"03/17/2014","23.531","23.800","23.800","23.525","0.50K","-1.44%"
"03/14/2014","23.876","23.575","24.050","23.575","0.83K","0.70%"
"03/13/2014","23.710","23.625","23.700","23.525","0.48K","0.51%"
"03/12/2014","23.589","23.400","23.575","23.275","0.75K","0.46%"
"03/11/2014","23.482","23.800","23.825","23.450","0.40K","-0.71%"
"03/10/2014","23.649","24.350","24.350","23.600","0.31K","-2.40%"
"03/07/2014","24.230","23.900","24.450","23.900","0.95K","0.71%"
"03/06/2014","24.060","23.825","24.100","23.750","0.24K","1.07%"
"03/05/2014","23.806","23.700","23.725","23.625","0.24K","-0.27%"
"03/04/2014","23.871","24.400","24.400","23.875","0.23K","-5.56%"
"03/03/2014","25.277","24.000","25.400","24.650","0.19K","9.45%"
"02/28/2014","23.094","23.550","23.550","23.050","0.10K","-0.58%"
"02/27/2014","23.229","23.100","23.400","23.100","0.27K","1.88%"
"02/26/2014","22.800","22.825","22.900","22.675","1.20K","-0.58%"
"02/25/2014","22.934","23.100","23.150","22.925","3.69K","-0.09%"
"02/24/2014","22.954","23.100","23.125","22.900","2.74K","-2.79%"
"02/21/2014","23.614","23.825","23.825","23.550","1.99K","-0.91%"
"02/20/2014","23.831","23.900","23.900","23.775","0.53K","-0.08%"
"02/19/2014","23.850","24.000","24.000","23.800","1.75K","-1.33%"
"02/18/2014","24.171","24.200","24.250","24.075","0.99K","0.50%"
"02/17/2014","24.051","23.900","24.125","23.900","2.57K","0.11%"
"02/14/2014","24.025","23.950","24.150","23.950","5.91K","-1.34%"
